Index,Plaza Code,Plaza Name,"Concessio naire
Type",Plaza Type,Plaza Sub Typ,Sate,City,Concessionaire,Geo Codes,Longitude,Latitudes,,
1202,320078,"Sherpur
Chamraha Toll",PF,TOLL,NATIONAL,Uttar Pradesh,Ghorkhpur,NHAI,"26.821964,83.293971",26.821964,83.293971,,
1203,356110,"Sheshagirihalli
Toll Plaza",PF,TOLL,NATIONAL,Karnataka,Ramanagar,"DBL Bangalore
Nidagatta Hwy","12.840350, 77.418460",12.84035,77.41846,,
1204,210002,Shibpur Plaza,Conc.,TOLL,NATIONAL,West Bengal,"Murshidaba
d","Barahmpur-
Farakka Tollway","24.150449,88.18629",24.150449,88.18629,,
1205,540006,"Shilphata NH48
Toll Plaza",Conc.,TOLL,STATE,Maharashtra,Kalyan,IRB,"19.097790,73.071728",19.09779,73.071728,,
1206,139001,Shirpur,Conc.,TOLL,NATIONAL,Maharashtra,Dhule,DPTL,"21.319733,74.889272",21.319733,74.889272,,
1207,356008,Shirur,Conc.,TOLL,NATIONAL,Karnataka,Shiroor,"IRB Westcoast
Tollway","13.9333649,74.5965095",13.9333649,74.5965095,,
1208,320116,"Shrishikalan Toll
Plaza",PF,TOLL,NATIONAL,Uttar Pradesh,Mahoba,NHAI,"25.434629,80.1279154",25.434629,80.1279154,,
1209,330058,Sidhpura,BOT,TOLL,NATIONAL,Rajasthan,Pratapgarh,"Chetak Tollways
Ltd","24.0937133,74.7523369",24.0937133,74.7523369,,
1210,540044,"Sidkhedraja Toll
Plaza",PF,TOLL,STATE,Maharashtra,Buldhana,NMSCEL,"19.970446, 76.099052",19.970446,76.099052,,
1211,570025,Sikandra Toll,Conc.,TOLL,STATE,Rajasthan,Dausa,RIDCOR Ltd,"26.978589, 76.573914",26.978589,76.573914,,
1212,164001,"Sikandra Toll
Plaza",Conc.,TOLL,NATIONAL,Rajasthan,Dausa,"JAIPUR MAHUA
TOLLWAY","26.944488,76.557567",26.944488,76.557567,,
1213,545014,Silwani,Conc.,TOLL,STATE,Madhya Pradesh,Sagar,"DBL Silwani-
Sultanganj","23.309393,78.45677",23.309393,78.45677,,
1214,330079,"Similiya Toll
Plaza",PF,TOLL,NATIONAL,Rajasthan,Kota,"M/S Kota Baran
Toll Ways","25.170089,76.130552",25.170089,76.130552,,
1215,350035,"Singarajupally
Toll Plaza",PF,TOLL,NATIONAL,Telangana,Suryapet,NHAI,"17.589631,79.276944",17.589631,79.276944,,
1216,350040,"Singarenipalli
Toll Plaza",PF,TOLL,NATIONAL,Telangana,Suryapet,NHAI,"17.192000, 79.871000",17.192,79.871,,
1217,545013,"Singhpur Toll
Plaza",Conc.,TOLL,STATE,Madhya Pradesh,Rewa,"M/s DBL Uchera
Nagod Tollways","24.712917,80.585349",24.712917,80.585349,,
1218,546016,"Sirmandi Toll
Plaza",PF,TOLL,NATIONAL,Rajasthan,Jodhpur,M/s Ashirwad,"26.780375,72.821083",26.780375,72.821083,,
1219,312035,"Sirohi Bahali
TOLL PLAZA",PF,TOLL,NATIONAL,Haryana,Narnaul,NHAI,"27.93268775,76.12719041",27.93268775,76.12719041,,
1220,536053,Sirsod Toll Plaza,Conc.,TOLL,STATE,Madhya Pradesh,Shivpuri,"R.M.N Tollways
Pvt. Ltd.","25.490262,77.494286",25.490262,77.494286,,
1221,330109,"Sitarampura Toll
Plaza",PF,TOLL,NATIONAL,Rajasthan,Jaipur,NHAI,"26.7473,75.7686",26.7473,75.7686,,
1222,216001,Sivaya Toll Plaza,Conc.,TOLL,NATIONAL,Uttar Pradesh,Meerut,"Western UP
Tollway Ltd.","29.095601,77.710995",29.095601,77.710995,,
1223,330004,Sobhasar,Conc.,TOLL,NATIONAL,Rajasthan,Churu,"M/s Salasar
Highways Pvt.","27.785854, 74.747014",27.785854,74.747014,,
1224,208001,Sonapetya,Conc.,TOLL,NATIONAL,West Bengal,"Purba
Medinipur",NHAI,"22.335479,87.869477",22.335479,87.869477,,
1225,139002,Songir,Conc.,TOLL,NATIONAL,Maharashtra,Dhule,DPTL,"21.050768,74.784939",21.050768,74.784939,,
1226,380024,Sonho Fee Plaza,PF,TOLL,NATIONAL,Bihar,Chhapra,NHAI,"25.924418,84.967832",25.924418,84.967832,,
1227,345071,"Sonkacch TOLL
PLAZA",PF,TOLL,NATIONAL,Madhya Pradesh,Sehore,NHAI,"23.360541,77.218446",23.360541,77.218446,,
1228,345050,Sonvarsha Toll,PF,TOLL,NATIONAL,Madhya Pradesh,Sidhi,NHAI,"24.3958,81.8024",24.3958,81.8024,,
1229,31002,Sonwa Toll Plaza,Conc.,TOLL,NATIONAL,Rajasthan,Tonk,IRB,"26.1098541,75.7435763",26.1098541,75.7435763,,
1230,245001,"SONWAY Toll
Plaza",Conc.,TOLL,NATIONAL,Madhya Pradesh,Indore,"Oriental
Pathways(Indor","22.6118196,75.7764414",22.6118196,75.7764414,,
1231,199004,"SORAON Toll
Plaza",Conc.,TOLL,NATIONAL,Uttar Pradesh,Allahabad,"M/s Eagle Infra
India Ltd","25.5897643,81.8407997",25.5897643,81.8407997,,
1232,392012,"Sosokhurd Toll
Plaza",PF,TOLL,NATIONAL,Jharkhand,Dhanbad,NHAI,"23.548958,85.756721",23.548958,85.756721,,
1233,536013,Soyal Toll Plaza,Conc.,TOLL,STATE,Gujarat,Jamnagar,L&T,"22.5501006,70.3491712",22.5501006,70.3491712,,
1234,540029,"SPTPL Navi
Mumbai",Conc.,TOLL,STATE,Maharashtra,"Navi
Mumbai","Sahakar Global
Ltd.","19.029739, 73.089815",19.029739,73.089815,,
1235,62001,"Srinagar Toll
Plaza",Conc.,TOLL,NATIONAL,Haryana,Palwal,Reliance,"28.00548,77.332377",28.00548,77.332377,,
1236,360031,SriPerumbadur,PF,TOLL,NATIONAL,Tamil Nadu,"Kanchipura
m",NHAI,"12.982155,79.968944",12.982155,79.968944,,
1237,375013,"Srirampur toll
plaza",PF,TOLL,NATIONAL,Odisha,Jajpur,NHAI,"20.678864,86.165581",20.678864,86.165581,,
1238,536067,"Sub Gavhan Kh
Toll Plaza",PF,TOLL,NATIONAL,Maharashtra,Jalgaon,"Skylark Infra
Engneering","20.862,74.971",20.862,74.971,,
1239,375025,"Sukhuapada Toll
Plaza",PF,TOLL,NATIONAL,Odisha,Baripada,NHAI,"22.0753298,86.6433381",22.0753298,86.6433381,,
1240,370019,"Sulkhapara Fee
Plaza",PF,TOLL,NATIONAL,West Bengal,Chalsa,NHAI,"26.87330556,88.91472222",26.87330556,88.91472222,,
1241,48001,"Sullurpet Plaza
(NH-16)",Conc.,TOLL,NATIONAL,Andhra Pradesh,Nellore,"SWARNA
TOLLWAY","13.744936,79.990993",13.744936,79.990993,,
1242,550004,Sultanpur,PF,TOLL,STATE,Telangana,Hyderabad,IRB,"17.333045, 78.184737",17.333045,78.184737,,
1243,517001,"Sumaropa
Location",Conc.,TOLL,STATE,Himachal Pradesh,Kasol,"SADA
Development","32.006100, 77.277700",32.0061,77.2777,,
1244,96001,"Surajbari Toll
Plaza",TOT,TOLL,NATIONAL,Gujarat,Kutch,NHAI,"23.233738,70.689457",23.233738,70.689457,,
1245,360028,"SURAPATTU
TOLL PLAZA",PF,TOLL,NATIONAL,Tamil Nadu,Tiruvallur,NHAI,"13.136678,80.181624",13.136678,80.181624,,
1246,356022,"Surathkal Toll
Plaza",PF,TOLL,NATIONAL,Karnataka,"Dakshina
Kannada",NHAI,"13.013341,74.792875",13.013341,74.792875,,
1247,370022,"Surjapur Toll
Plaza",PF,TOLL,NATIONAL,West Bengal,"Uttar
Dinajpur",NHAI,"25.933558,87.843381",25.933558,87.843381,,
1248,545029,Susari Toll Plaza,BOT,TOLL,STATE,Madhya Pradesh,Dhar,KETI Highway,"22.160372,74.774565",22.160372,74.774565,,
1249,350042,"Taddanpally Toll
Plaza",PF,TOLL,NATIONAL,Telangana,Taddanpally,NHAI,"17.695444, 78.095667",17.695444,78.095667,,
1250,556064,Takha Km 287,Conc.,TOLL,STATE,Uttar Pradesh,Etawah,Etawah,"26.8479,79.3174",26.8479,79.3174,,
1251,340064,Takoli Plaza,PF,TOLL,NATIONAL,Himachal Pradesh,Takoli (Mandi),NHAI,"31.8108638888889,
77.1840555555556",31.81086389,77.18405556,,
1252,257003,"TALAPADY TOLL
PLAZA",Conc.,TOLL,NATIONAL,Karnataka,Talapady,"NAVAYUGA
UDUPI","12.7590772,74.8743029",12.7590772,74.8743029,,
1253,545015,Talchiri,Conc.,TOLL,STATE,Madhya Pradesh,Sagar,"DBL Silwani-
Sultanganj","23.751029,78.756334",23.751029,78.756334,,
1254,540005,"Talegaon Toll
Plaza",Conc.,TOLL,STATE,Maharashtra,Talegaon,IRB,"18.713938, 73.645848",18.713938,73.645848,,
1255,345091,"Talen Mirzapur
Toll Plaza",PF,TOLL,NATIONAL,Madhya Pradesh,Rajgarh,"Anil Kumar
Shukla","23.5854430, 76.7370470",23.585443,76.737047,,
1256,340010,"Talmod Toll
Plaza",Conc.,TOLL,NATIONAL,Maharashtra,Omerga,"Solapur
Tollways Pvt","17.8261927,76.7398762",17.8261927,76.7398762,,
1257,545047,"Taloon Toll
Plaza",DBFOT,TOLL,STATE,Madhya Pradesh,Barwani,VKS Shukla,"22.032864,74.962111",22.032864,74.962111,,
1258,340002,"Tamalwadi Toll
Plaza",Conc.,TOLL,NATIONAL,Maharashtra,Sholapur,IRB,"17.8519632,75.9653571",17.8519632,75.9653571,,
1259,330070,Tamdoli,PF,TOLL,NATIONAL,Rajasthan,Ajmer,NHAI,"26.8700372,74.2927598",26.8700372,74.2927598,,
1260,312071,"Tamsabad Toll
Plaza",PF,TOLL,NATIONAL,Haryana,Panipat,NHAI,"29.390801, 77.135678",29.390801,77.135678,,
1261,392010,"Tand Balidih Toll
Plaza",PF,TOLL,NATIONAL,Jharkhand,Bokaro,NHAI,"23.6679825,86.0449121",23.6679825,86.0449121,,
1262,73002,"Tangatur Toll
Plaza",Conc.,TOLL,NATIONAL,Andhra Pradesh,Prakasam,"Saimbhapuri
Expressway Ltd.","15.358166,80.040105",15.358166,80.040105,,
1263,330112,Tankala,PF,TOLL,NATIONAL,Rajasthan,Nagaur,NHAI,"27.0133229,73.5005487",27.0133229,73.5005487,,
1264,550010,Taramatipet,PF,TOLL,STATE,Telangana,Hyderabad,IRB,"17.222251, 78.405290",17.222251,78.40529,,
1265,536052,"Tarana Toll
Plaza",PF,TOLL,NATIONAL,Gujarat,Tarana,"Dhrol Bhadra
Highway","22.741453,70.488588",22.741453,70.488588,,
1266,545104,"Tarapoungi
plaza",PF.,TOLL,NATIONAL,Chhattisgarh,Raipur,NHAI,"21.48295722,81.69098972",21.48295722,81.69098972,,
1267,356011,Tarihal,Conc.,TOLL,NATIONAL,Karnataka,Hubli,"Nandi Highway
Developers","15.359531,75.051265",15.359531,75.051265,,
1268,340052,"Taroda-Kasba
Toll Plaza",PF,TOLL,NATIONAL,Maharashtra,Amravati,NHAI,"20.665869, 76.719947",20.665869,76.719947,,
1269,320131,Tarwa Deva,PF,TOLL,NATIONAL,Uttar Pradesh,Mainpuri,NHAI,"27.19587,79.36699",27.19587,79.36699,,
1270,44001,"TASAWADE
TOLL PLAZA",Conc.,TOLL,NATIONAL,Maharashtra,Satara,MSRDCL,"17.365756,74.122928",17.365756,74.122928,,
1271,47001,"Tatiawas Toll
Plaza",Conc.,TOLL,NATIONAL,Rajasthan,Jaipur,Reliance,"27.089775,75.7415",27.089775,75.7415,,
1272,312044,TAURU,Conc.,TOLL,STATE,Haryana,Tauru,Skylark world,"28.219695,76.997181",28.219695,76.997181,,
1273,545081,"TCIL BINA TOLL
Road LTD.",PF,TOLL,STATE,Madhya Pradesh,Village Ikoda,"TCIL BINA TOLL
ROAD LTD.","78.065187,24.154869",24.154869,78.065187,,
1274,545080,"TCIL
LAKHNADON",Conc.,TOLL,STATE,Madhya Pradesh,"Village
chhitapar",TCIL Lakhnadon,"22.65033, 79.93069",22.65033,79.93069,,
1275,184001,"Tendua Toll
Plaza",Conc.,TOLL,NATIONAL,Uttar Pradesh,Gorakhpur,"M/s Gorakhpur
Kasia Tollways","26.724015,83.274398",26.724015,83.274398,,
1276,92001,"Thakurtolla toll
plaza",Conc.,TOLL,NATIONAL,Chhattisgarh,"Rajnandgao
n","Ashoka
Buildcon","21.117914,81.122298",21.117914,81.122298,,
1277,312030,"Thana Village
Toll Plaza",PF,TOLL,NATIONAL,Haryana,Kaithal,NHAI,"29.910500,76.507130",29.9105,76.50713,,
1278,318008,"Thandikhui Toll
Plaza",PF,TOLL,NATIONAL,Jammu & Kashmir,Samba,"Rakesh Kumar
Choudhary","32.6122983, 74.9376458",32.6122983,74.9376458,,
1279,352061,Thenepalli Plaza,PF,TOLL,NATIONAL,Andhra Pradesh,Thenepalli,NHAI,"13.375431,79.078265",13.375431,79.078265,,
1280,360067,"Thennamadevi
Toll Plaza",PF,TOLL,NATIONAL,Tamil Nadu,"Tiruvannam
alai","M/s Jai
Kamatanath &","11.989279, 79.475046",11.989279,79.475046,,
1281,8001,"Thikariya Toll
Plaza",PF,TOLL,NATIONAL,Rajasthan,Jaipur,"Sri Sai
Enterprises","26.843328,75.615578",26.843328,75.615578,,
1282,356103,Thimmalapura,Conc.,TOLL,NATIONAL,Karnataka,Bellary,"Hampi
Expressways","15.05737,76.3569",15.05737,76.3569,,
1283,50002,"Thiriya Khetal
Toll Plaza",Conc.,TOLL,NATIONAL,Uttar Pradesh,Bareilly,"Moradabad
Bareilly","28.480289,79.283886",28.480289,79.283886,,
1284,330122,"THIRPALI BADI
Toll Plaza",PF.,TOLL,NATIONAL,Rajasthan,Thirpali Badi,NHAI,"29.910500,76.507130",29.9105,76.50713,,
1285,19002,"THIRUMANDUR
AI TOLL PLAZA",Conc.,TOLL,NATIONAL,Tamil Nadu,Perambalur,"Trichy Tollways
Pvt Ltd","11.396808,78.99356",11.396808,78.99356,,
1286,59001,"Thiruparaithurai
Plaza",Conc.,TOLL,NATIONAL,Tamil Nadu,"Tiruchirappa
lli",Reliance,"10.885791,78.557668",10.885791,78.557668,,
1287,360068,"Thirupathisaram
Toll Plaza",PF,TOLL,NATIONAL,Tamil Nadu,Nagercoil,NHAI,"8.206201, 77.460289",8.206201,77.460289,,
1288,367006,"Thiruvallam Toll
Plaza",PF,TOLL,NATIONAL,Kerala,"Thiruvanant
hapuram",NHAI,"8.432799,76.959632",8.432799,76.959632,,
1289,560003,"Thoraipakkam
Toll Plaza",PF,TOLL,STATE,Tamil Nadu,Chennai,TNRDC,"12.9564,80.2412",12.9564,80.2412,,
1290,552001,"Thummalacheru
vu Toll Plaza",DBFOT,TOLL,STATE,Andhra Pradesh,"Thummalac
heruvu","NAM
Expressway","16.538341,79.798918",16.538341,79.798918,,
1291,536087,Thuvakudi Plaza,PF,TOLL,NATIONAL,Tamil Nadu,Thuvakudi,NHAI,"10.739075, 78.825026",10.739075,78.825026,,
1292,356030,Tidagundi,BOT.,TOLL,NATIONAL,Karnataka,Vijayapura,"Vijayapura Toll
pass","17.008350,75.758870",17.00835,75.75887,,
1293,330060,Tidiayasar,Conc.,TOLL,NATIONAL,Rajasthan,Churu,"Sikar Bikaner
Highway","28.057867,74.747246",28.057867,74.747246,,
1294,570030,Tijara Toll,Conc.,TOLL,STATE,Rajasthan,Alwar,RIDCOR Ltd,"27.922797, 76.838581",27.922797,76.838581,,
1295,545016,Tikitoria,Conc.,TOLL,STATE,Madhya Pradesh,Sagar,"DBL Patan-Rehli
Tollways","23.613398,79.087741",23.613398,79.087741,,
1296,546006,"TimarwaniToll
Plaza",PF,TOLL,NATIONAL,Madhya Pradesh,Timarwani,NHAI,"74.546258, 23.069638",23.069638,74.546258,,
1297,546040,Timri Toll Plaza,PF,TOLL,STATE,Madhya Pradesh,Jabalpur,MPRDC,"23.2216027, 79.8354176",23.2216027,79.8354176,,
1298,556013,"Tippanal Toll
Plaza",Conc.,TOLL,STATE,Karnataka,Kanakagiri,"MITRA INFRA
SOLUTIONS","15.542704,76.447683",15.542704,76.447683,,
1299,360047,Tirupachethi,PF,TOLL,NATIONAL,Tamil Nadu,Sivagangai,NHAI,"9.780766,78.335269",9.780766,78.335269,,
1300,127003,Titarpani,Conc.,TOLL,NATIONAL,Madhya Pradesh,Sagar,"DPJ DRA
Tollways","23.217097,79.043014",23.217097,79.043014,,
1301,330105,Titoli,PF,TOLL,NATIONAL,Rajasthan,Dausa,"M/s PNC
Rajasthan","26.7704556,76.3391978",26.7704556,76.3391978,,
1302,380030,Toda Toll Plaza,PF,TOLL,NATIONAL,Bihar,Nalanda,NHAI,"25.242639,85.786389",25.242639,85.786389,,
1303,570036,"Toparia Toll
Plaza",Conc.,TOLL,STATE,Rajasthan,"Hanumagar
h","RIDCOR Infra
Project Ltd","29.277272, 74.631967",29.277272,74.631967,,
1304,536035,"Tragad Toll
Plaza",Conc.,TOLL,STATE,Gujarat,Ahmedabad,"Ahmedabad
Ring Road Infra","23.128540, 72.592570",23.12854,72.59257,,
1305,360026,Trichy Cochin,Conc.,TOLL,NATIONAL,Tamil Nadu,Coimbatore,L&T,"11.005088,77.069038",11.005088,77.069038,,
1306,360025,Trichy Salem,Conc.,TOLL,NATIONAL,Tamil Nadu,Coimbatore,L&T,"11.012859,77.073174",11.012859,77.073174,,
1307,550018,TSPA,PF,TOLL,STATE,Telangana,Hyderabad,IRB,"17.210101, 78.214002",17.210101,78.214002,,
1308,552003,"TTD Saptagiri
Toll Plaza",Conc.,TOLL,STATE,Andhra Pradesh,"Tirupati
town","Com vision
India","13.647300,79.402100",13.6473,79.4021,,
1309,550014,Tukkuguda,PF,TOLL,STATE,Telangana,Hyderabad,IRB,"17.121063, 78.283524",17.121063,78.283524,,
1310,556007,"TUMBADI TOLL
PLAZA",Conc.,TOLL,STATE,Karnataka,"KORATAGER
E","MITRA INFRA
SOLUTIONS","13.344609,77.142203",13.344609,77.142203,,
1311,556026,"Tumkur Road
(P7) Toll",Conc,TOLL,STATE,Karnataka,Bengaluru,"Nandi Economic
Corridor","13.042389,77.475278",13.042389,77.475278,,
1312,180001,Tundla Toll Plaza,Conc.,TOLL,NATIONAL,Uttar Pradesh,Firozabad,IRB,"27.218247,78.272821",27.218247,78.272821,,
1313,536085,"Tuptakli Toll
Plaza",PF,TOLL,NATIONAL,Maharashtra,Digras,"M/s Jai
Kamtanath &","20.079417, 77.762278",20.079417,77.762278,,
1314,545070,Ubra Toll Plaza,Conc.,TOLL,STATE,Madhya Pradesh,Maihar,"TBCL Satna
Umaria","23.94133333,80.81305556",23.94133333,80.81305556,,
1315,546009,"Uchharangdesar
Toll Plaza",PF,TOLL,NATIONAL,Rajasthan,Bikaner,M/s Ashirwad,"28.450153, 73.798944",28.450153,73.798944,,
1316,330062,Udairamsar,Conc.,TOLL,NATIONAL,Rajasthan,Bikaner,"Sikar Bikaner
Highway","28.023441,73.413482",28.023441,73.413482,,
1317,345060,Ujara,PF,TOLL,NATIONAL,Madhya Pradesh,Ujara,NHAI,"25.0854986,79.7085139",25.0854986,79.7085139,,
1318,545078,"Ujjain Sihasth
Bypass",Conc.,TOLL,STATE,Madhya Pradesh,Ujjain,"Ujjayini
Highways","23.173326,75.734782",23.173326,75.734782,,
1319,570035,"Ujjain-
Jhalawar(Binda)",Conc.,TOLL,STATE,Rajasthan,Jhalawar,RIDCOR Ltd,"24.418694, 76.188203",24.418694,76.188203,,
1320,318011,Ujroo toll plaza,PF,TOLL,NATIONAL,Jammu & Kashmir,Quazigund,NHAI,"33.5678,75.1832",33.5678,75.1832,,
1321,320097,"Umapur TOLL
PLAZA",PF,TOLL,NATIONAL,Uttar Pradesh,Prayagraj,NHAI,"29.910500,76.507130",29.9105,76.50713,,
1322,340054,Umred,PF,TOLL,NATIONAL,Maharashtra,Kalamb,"Dilip Buildcon
Limited","20.293963, 78.683800",20.293963,78.6838,,
1323,540019,"Umred Road
Toll Plaza",Conc.,TOLL,STATE,Maharashtra,Nagpur,"GHAI
Construction","21.1034495,79.1453082",21.1034495,79.1453082,,
1324,520012,Unchgaon,Conc.,TOLL,STATE,Uttar Pradesh,Raebareilly,"Prakash
Asphalting &","26.5727020, 81.5586920",26.572702,81.558692,,
1325,536100,"Undewadi Toll
Plaza",PF,TOLL,NATIONAL,Maharashtra,Pune,"Ganeshgarhia
Construction","18.271041, 74.525696",18.271041,74.525696,,
1326,340040,Undri Toll Plaza,PF,TOLL,NATIONAL,Maharashtra,Undri,MD Yousuf,"20.439943,76.459241",20.439943,76.459241,,
1327,330077,"UNDVARIYA
TOLL PLAZA",PF,TOLL,NATIONAL,Rajasthan,Sirohi,NHAI,"24.633564,72.907054",24.633564,72.907054,,
1328,239300,"Unguturu Toll
Plaza",TOT,TOLL,NATIONAL,Andhra Pradesh,"West
Godavari",NHAI,"16.823733,81.430668",16.823733,81.430668,,
1329,360064,Upparpatti,PF,TOLL,NATIONAL,Tamil Nadu,Upparpatti,NHAI,"9.942242, 77.419467",9.942242,77.419467,,
1330,314018,Usma Toll Plaza,PF,TOLL,NATIONAL,Punjab,Amritsar,NHAI,"31.37004,74.9525751",31.37004,74.9525751,,
1331,560007,Uthandi,PF,TOLL,STATE,Tamil Nadu,Chennai,TNRDC (ECR),"12.8616039,80.1718917",12.8616039,80.1718917,,
1332,220004,UTHMAN,Conc.,TOLL,NATIONAL,Rajasthan,Sirohi,L&T,"25.033571,72.94353",25.033571,72.94353,,
1333,352057,"Vaddupalli Toll
Plaza",PF.,TOLL,NATIONAL,Andhra Pradesh,Anantapur,NHAI,"14.67349,77.45764",14.67349,77.45764,,
1334,2009,"Vadodara Toll
Plaza",Conc.,TOLL,NATIONAL,Gujarat,Vadodara,IRB,"22.413798,73.149308",22.413798,73.149308,,
1335,536018,"Vadodra Toll
Plaza",Conc.,TOLL,STATE,Gujarat,Vadodra,"Gujarat Road
and Infra Co Ltd","22.353256, 73.236924",22.353256,73.236924,,
1336,360036,"VAGAIKULAM
Toll Plaza",PF,TOLL,NATIONAL,Tamil Nadu,"Thoothukud
i",NHAI,"8.7362399,78.0238105",8.7362399,78.0238105,,
1337,97001,"Vaghasiya Toll
Plaza",TOT,TOLL,NATIONAL,Gujarat,Morbi,"Safeway
Concessions","22.42301,71.088805",22.42301,71.088805,,
1338,340049,"Vaidyakinhi Toll
Plaza",PF,TOLL,NATIONAL,Maharashtra,Beed,NHAI,"18.789594, 75.578082",18.789594,75.578082,,
1339,43001,"Vaiguntham Toll
Plaza",Conc.,TOLL,NATIONAL,Tamil Nadu,Salem,IVRCL,"11.513282,77.923946",11.513282,77.923946,,
1340,536027,"Vaishnodevi Toll
Plaza",Conc.,TOLL,STATE,Gujarat,Ahmedabad,"Ahmedabad
Ring Road Infra","23.128240, 72.517730",23.12824,72.51773,,
1341,560013,"Valayangulam
Toll Plaza",Conc.,TOLL,STATE,Tamil Nadu,Madurai,"SRI BALAJI
TOLLWAYS","9.8266107,78.0823004",9.8266107,78.0823004,,
1342,360065,"Vallam Toll
Plaza",PF,TOLL,NATIONAL,Tamil Nadu,"Tiruvannam
alai","M/s Jai
Kamatanath &","12.744801, 79.151431",12.744801,79.151431,,
1343,340036,"Valsang Toll
Plaza",PF,TOLL,NATIONAL,Maharashtra,Valsang,NHAI,"17.588648,76.076227",17.588648,76.076227,,
1344,176001,"Valvanthankotta
i",Conc.,TOLL,NATIONAL,Tamil Nadu,"Tiruchirappa
lli",Madhucon Infra,"10.744371,78.834044",10.744371,78.834044,,
1345,360034,"Vanagaram Toll
Plaza",PF,TOLL,NATIONAL,Tamil Nadu,Tiruvallur,NHAI,"13.043526,80.149598",13.043526,80.149598,,
1346,16001,Vanagiri,Conc.,TOLL,NATIONAL,Karnataka,Koppal,GMR,"15.819341,76.174865",15.819341,76.174865,,
1347,98001,"Vanana Toll
Plaza",TOT,TOLL,NATIONAL,Gujarat,Porbandar,"Safeway
Concessions","21.664929,69.709536",21.664929,69.709536,,
1348,560011,"Vandiyur Toll
Plaza",Conc.,TOLL,STATE,Tamil Nadu,Madurai,"SRI BALAJI
TOLLWAYS","9.939015,78.1764076",9.939015,78.1764076,,
1349,167001,"Vaniyambadi
Toll Plaza",Conc.,TOLL,NATIONAL,Tamil Nadu,Vellore,L&T,"12.648554,78.5833",12.648554,78.5833,,
1350,536012,"Vanpari-
Paddhari Toll",Conc.,TOLL,STATE,Gujarat,Rajkot,L&T,"22.4460011,70.5835058",22.4460011,70.5835058,,
1351,336007,"Vantada Toll
Plaza",PF,TOLL,NATIONAL,Gujarat,Aravalli,NHAI,"23.61615,73.254472",23.61615,73.254472,,
1352,560015,"Varadharajapura
m",PF,TOLL,STATE,Tamil Nadu,Chennai,TNRDC,"12.9300926,80.0799475",12.9300926,80.0799475,,
1353,336011,Varahi Toll Plaza,PF,TOLL,NATIONAL,Gujarat,Patan,"PATEL
HIGHWAY","23.791235,71.427581",23.791235,71.427581,,
1354,51002,"Varwade Toll
Plaza",Conc.,TOLL,NATIONAL,Maharashtra,Solapur,ILFS & ITNL,"17.957556,75.330977",17.957556,75.330977,,
1355,2012,Vasad,Conc.,TOLL,NATIONAL,Gujarat,Anand,IRB,"22.453302,73.070523",22.453302,73.070523,,
1356,540010,Vashi Toll Plaza,Conc.,TOLL,STATE,Maharashtra,Mumbai,"MEP
Infrastructure","19.063952,72.980388",19.063952,72.980388,,
1357,536017,"Vataman Toll
Plaza",PF,TOLL,STATE,Gujarat,Vataman,MAXLINK,"22.504330,72.426520",22.50433,72.42652,,
1358,336017,Vavadi Toll Plaza,PF,TOLL,NATIONAL,Gujarat,Panchmahal,Essel Infra,"22.792571,73.533274",22.792571,73.533274,,
1359,58003,"Veeracholapura
m Plaza",Conc.,TOLL,NATIONAL,Tamil Nadu,Villupuram,Reliance,"11.736464,79.010409",11.736464,79.010409,,
1360,352056,"VeeraValli TOLL
PLAZA",PF,TOLL,NATIONAL,Andhra Pradesh,Anantapalli,NHAI,"16.997034,81.491183",16.997034,81.491183,,
1361,536104,"Velampatti fee
plaza",PF,TOLL,NATIONAL,Tamil Nadu,Tiruppur,NHAI,"10.99368, 77.41802",10.99368,77.41802,,
1362,170001,Velanchettiyur,Conc.,TOLL,NATIONAL,Tamil Nadu,Dindigul,Madhucon Infra,"10.6990089,77.93067",10.6990089,77.93067,,
1363,69001,Vempadu,TOT,TOLL,NATIONAL,Andhra Pradesh,"Vishakhapat
nam",NHAI,"17.397831,82.67582",17.397831,82.67582,,
1364,360061,"Vennathur Toll
Plaza",PF,TOLL,NATIONAL,Tamil Nadu,Manjani,MD YOUSUF ALI,"9.542493, 78.863225",9.542493,78.863225,,
1365,560022,Vidhyasagar Setu Toll Plaza,Conc.,TOLL,STATE,West Bengal,Howrah,"PRAKASH
ASPHALTINGS & TOLL HWY","22.563293, 88.331751",22.563293,88.331751,,
1366,320068,"Vighakhet Toll
Plaza",TOT,TOLL,NATIONAL,Uttar Pradesh,Lalitpur,"M/s Balaji
Enterprises","24.789578,78.448855",24.789578,78.448855,,
1367,42001,"Vijayamangalam
Toll Plaza",Conc.,TOLL,NATIONAL,Tamil Nadu,Erode,IVRCL,"11.245714,77.519702",11.245714,77.519702,,
1368,18001,"Vikkravandi Toll
Plaza",Conc.,TOLL,NATIONAL,Tamil Nadu,Villupuram,"Ulundurpet
Expressway(IDF","12.024441,79.538059",12.024441,79.538059,,
1369,540036,Virul Toll Plaza,PF,TOLL,STATE,Maharashtra,Wardha,NMSCEL,"20.791275, 78.351523",20.791275,78.351523,,
1370,540024,Visapur,Conc,TOLL,STATE,Maharashtra,Visapur,"WCB Toll Road
Ltd.","19.890278,79.339722",19.890278,79.339722,,
1371,345079,"Vishankheda
Toll Plaza",PF,TOLL,NATIONAL,Madhya Pradesh,Raisen,NHAI,"23.022194,77.570611",23.022194,77.570611,,
