ReadDateTime,merchantId,PV,FV,Total
2023-05-31,210002,12,9,21
2023-06-30,210002,152023,162328,314351
2023-07-31,210002,139954,135406,275360
2023-08-31,210002,137231,136678,273909
2023-09-30,210002,125713,124858,250571
2023-10-31,210002,145674,122244,267918
2023-11-30,210002,145471,169895,315366
2023-12-31,210002,158022,188107,346129
2024-01-31,210002,146603,178169,324772
2024-02-29,210002,139493,187671,327164
2024-03-31,210002,160911,206309,367220
2024-04-30,210002,150178,172750,322928
2024-05-31,210002,152000,176759,328759
2023-05-31,212001,1,1,2
2023-06-30,212001,50005,126977,176982
2023-07-31,212001,42725,129780,172505
2023-08-31,212001,42528,126822,169350
2023-09-30,212001,39531,123091,162622
2023-10-31,212001,49778,139465,189243
2023-11-30,212001,43522,130922,174444
2023-12-31,212001,53961,132030,185991
2024-01-31,212001,50780,123895,174675
2024-02-29,212001,48637,134884,183521
2024-03-31,212001,51776,149700,201476
2024-04-30,212001,48492,141198,189690
2024-05-31,212001,53567,148776,202343
2023-05-31,215001,15,17,32
2023-06-30,215001,93346,202348,295694
2023-07-31,215001,86892,137888,224780
2023-08-31,215001,84332,153049,237381
2023-09-30,215001,77406,128100,205506
2023-10-31,215001,96354,172766,269120
2023-11-30,215001,99625,163725,263350
2023-12-31,215001,101590,192046,293636
2024-01-31,215001,82021,160892,242913
2024-02-29,215001,92367,191103,283470
2024-03-31,215001,87190,185217,272407
2024-04-30,215001,91831,188836,280667
2024-05-31,215001,82442,184324,266766
2023-05-31,215002,7,6,13
2023-06-30,215002,42346,122205,164551
2023-07-31,215002,35892,116195,152087
2023-08-31,215002,33896,113069,146965
2023-09-30,215002,30796,95225,126021
2023-10-31,215002,36708,123601,160309
2023-11-30,215002,38284,117052,155336
2023-12-31,215002,41635,137332,178967
2024-01-31,215002,33296,111012,144308
2024-02-29,215002,40839,140980,181819
2024-03-31,215002,39114,139797,178911
2024-04-30,215002,42266,132149,174415
2024-05-31,215002,37058,124277,161335
2023-05-31,216001,52,8,60
2023-06-30,216001,1058203,74531,1132734
2023-07-31,216001,597183,62306,659489
2023-08-31,216001,701438,76715,778153
2023-09-30,216001,690830,68213,759043
2023-10-31,216001,840219,78533,918752
2023-11-30,216001,848074,71733,919807
2023-12-31,216001,785733,82001,867734
2024-01-31,216001,662444,78151,740595
2024-02-29,216001,711514,86428,797942
2024-03-31,216001,826784,88948,915732
2024-04-30,216001,825680,77026,902706
2024-05-31,216001,936989,83909,1020898
2023-05-31,217001,12,1,13
2023-06-30,217001,240311,104638,344949
2023-07-31,217001,245733,105877,351610
2023-08-31,217001,250763,107311,358074
2023-09-30,217001,222152,100301,322453
2023-10-31,217001,253869,117054,370923
2023-11-30,217001,253246,103215,356461
2023-12-31,217001,294361,118802,413163
2024-01-31,217001,288402,113077,401479
2024-02-29,217001,265620,111810,377430
2024-03-31,217001,252669,116239,368908
2024-04-30,217001,245287,107441,352728
2024-05-31,217001,264141,116694,380835
2023-05-31,235001,1,0,1
2023-06-30,235001,113676,45174,158850
2023-07-31,235001,108834,44490,153324
2023-08-31,235001,123008,49391,172399
2023-09-30,235001,128250,41657,169907
2023-10-31,235001,118259,53405,171664
2023-11-30,235001,140626,42202,182828
2023-12-31,235001,143760,51394,195154
2024-01-31,235001,134722,49730,184452
2024-02-29,235001,137721,51467,189188
2024-03-31,235001,132741,52914,185655
2024-04-30,235001,138456,45627,184083
2024-05-31,235001,151536,51872,203408
2023-05-31,235002,3,0,3
2023-06-30,235002,276787,67482,344269
2023-07-31,235002,255559,66432,321991
2023-08-31,235002,268457,68605,337062
2023-09-30,235002,249979,60693,310672
2023-10-31,235002,259236,71136,330372
2023-11-30,235002,325701,59850,385551
2023-12-31,235002,329129,68560,397689
2024-01-31,235002,306471,63283,369754
2024-02-29,235002,301738,66162,367900
2024-03-31,235002,294856,68298,363154
2024-04-30,235002,285944,66217,352161
2024-05-31,235002,315051,69432,384483
2023-03-31,239100,938,119,1057
2023-04-30,239100,0,0,0
2023-05-31,239100,88,26,114
2023-06-30,239100,407316,108759,516075
2023-07-31,239100,390142,125879,516021
2023-08-31,239100,426272,124538,550810
2023-09-30,239100,402804,109876,512680
2023-10-31,239100,463199,139243,602442
2023-11-30,239100,547443,130850,678293
2023-12-31,239100,532606,132492,665098
2024-01-31,239100,464441,114911,579352
2024-02-29,239100,534224,122675,656899
2024-03-31,239100,559297,140136,699433
2024-04-30,239100,524639,126089,650728
2024-05-31,239100,507017,134778,641795
2023-05-31,239101,27,1,28
2023-06-30,239101,212421,87419,299840
2023-07-31,239101,180899,91035,271934
2023-08-31,239101,185177,96795,281972
2023-09-30,239101,176564,90004,266568
2023-10-31,239101,207294,118812,326106
2023-11-30,239101,247484,110541,358025
2023-12-31,239101,237250,109150,346400
2024-01-31,239101,199242,94459,293701
2024-02-29,239101,235939,100921,336860
2024-03-31,239101,246373,110397,356770
2024-04-30,239101,226979,99208,326187
2024-05-31,239101,212794,106212,319006
2023-05-31,239300,9,2,11
2023-06-30,239300,179967,45957,225924
2023-07-31,239300,169377,43309,212686
2023-08-31,239300,181602,42069,223671
2023-09-30,239300,165703,36939,202642
2023-10-31,239300,192269,42313,234582
2023-11-30,239300,180630,40064,220694
2023-12-31,239300,192483,41879,234362
2024-01-31,239300,213166,36744,249910
2024-02-29,239300,185267,38328,223595
2024-03-31,239300,192325,41780,234105
2024-04-30,239300,191722,70525,262247
2024-05-31,239300,195367,40309,235676
2023-05-31,239301,4,1,5
2023-06-30,239301,191230,53875,245105
2023-07-31,239301,181276,51984,233260
2023-08-31,239301,194654,51026,245680
2023-09-30,239301,181949,44386,226335
2023-10-31,239301,208902,49711,258613
2023-11-30,239301,197804,49491,247295
2023-12-31,239301,209845,52855,262700
2024-01-31,239301,219404,45446,264850
2024-02-29,239301,196227,49175,245402
2024-03-31,239301,200996,53476,254472
2024-04-30,239301,199661,87421,287082
2024-05-31,239301,195418,52614,248032
2023-05-31,239400,33,7,40
2023-06-30,239400,545220,47595,592815
2023-07-31,239400,477375,48189,525564
2023-08-31,239400,522676,48474,571150
2023-09-30,239400,479952,47989,527941
2023-10-31,239400,515347,57170,572517
2023-11-30,239400,534272,49449,583721
2023-12-31,239400,554164,55266,609430
2024-01-31,239400,487885,51661,539546
2024-02-29,239400,459516,52827,512343
2024-03-31,239400,545788,54884,600672
2024-04-30,239400,514764,50868,565632
2024-05-31,239400,457278,51617,508895
2023-05-31,239600,73,18,91
2023-06-30,239600,295109,71937,367046
2023-07-31,239600,302456,74174,376630
2023-08-31,239600,312682,76538,389220
2023-09-30,239600,272847,72336,345183
2023-10-31,239600,303105,80152,383257
2023-11-30,239600,304690,71545,376235
2023-12-31,239600,319356,72029,391385
2024-01-31,239600,326380,66365,392745
2024-02-29,239600,300946,71943,372889
2024-03-31,239600,304039,78584,382623
2024-04-30,239600,304051,70703,374754
2024-05-31,239600,343236,81728,424964
2023-05-31,257003,18,2,20
2023-06-30,257003,254508,60878,315386
2023-07-31,257003,257602,55964,313566
2023-08-31,257003,281726,74778,356504
2023-09-30,257003,245991,60322,306313
2023-10-31,257003,278093,66492,344585
2023-11-30,257003,264272,65499,329771
2023-12-31,257003,302061,67981,370042
2024-01-31,257003,286415,63711,350126
2024-02-29,257003,263283,66787,330070
2024-03-31,257003,266462,72144,338606
2024-04-30,257003,307753,66508,374261
2024-05-31,257003,329835,71976,401811
2023-05-31,312024,51,13,64
2023-06-30,312024,450580,61702,512282
2023-07-31,312024,360514,53783,414297
2023-08-31,312024,378886,56023,434909
2023-09-30,312024,352655,51111,403766
2023-10-31,312024,406205,62725,468930
2023-11-30,312024,432580,56443,489023
2023-12-31,312024,396223,57324,453547
2024-01-31,312024,357118,48766,405884
2024-02-29,312024,414213,118606,532819
2024-03-31,312024,413459,76226,489685
2024-04-30,312024,391946,58458,450404
2024-05-31,312024,388666,56372,445038
2023-05-31,201002,59,1,60
2023-06-30,201002,209470,64541,274011
2023-07-31,201002,184030,53771,237801
2023-08-31,201002,180575,54773,235348
2023-09-30,201002,166237,53365,219602
2023-10-31,201002,195856,61662,257518
2023-11-30,201002,212940,53109,266049
2023-12-31,201002,208926,58596,267522
2024-01-31,201002,180248,51076,231324
2024-02-29,201002,213641,58679,272320
2024-03-31,201002,201423,65438,266861
2024-04-30,201002,208753,61561,270314
2024-05-31,201002,193831,66587,260418
2023-05-31,201001,182,35,217
2023-06-30,201001,220240,48452,268692
2023-07-31,201001,186526,43048,229574
2023-08-31,201001,182744,45087,227831
2023-09-30,201001,167233,44015,211248
2023-10-31,201001,202879,53830,256709
2023-11-30,201001,219382,43904,263286
2023-12-31,201001,216001,46487,262488
2024-01-31,201001,188978,42508,231486
2024-02-29,201001,220888,47834,268722
2024-03-31,201001,209210,54243,263453
2024-04-30,201001,218180,47179,265359
2024-05-31,201001,206363,49954,256317
2023-05-31,169001,6,6,12
2023-06-30,169001,604973,250259,855232
2023-07-31,169001,587437,256996,844433
2023-08-31,169001,625818,257356,883174
2023-09-30,169001,544333,226972,771305
2023-10-31,169001,638812,254546,893358
2023-11-30,169001,611767,237631,849398
2023-12-31,169001,704763,272329,977092
2024-01-31,169001,670181,252479,922660
2024-02-29,169001,570084,256876,826960
2024-03-31,169001,596979,274970,871949
2024-04-30,169001,628462,243861,872323
2024-05-31,169001,716889,262101,978990
2023-05-31,125003,142,45,187
2023-06-30,125003,228305,244251,472556
2023-07-31,125003,202983,242943,445926
2023-08-31,125003,203351,243743,447094
2023-09-30,125003,181097,243539,424636
2023-10-31,125003,194729,285776,480505
2023-11-30,125003,220592,240340,460932
2023-12-31,125003,232055,267737,499792
2024-01-31,125003,196753,239456,436209
2024-02-29,125003,210796,266397,477193
2024-03-31,125003,233487,272913,506400
2024-04-30,125003,219667,263024,482691
2024-05-31,125003,209142,275075,484217
2023-05-31,125002,495,152,647
2023-06-30,125002,254968,282307,537275
2023-07-31,125002,229675,279938,509613
2023-08-31,125002,237452,282213,519665
2023-09-30,125002,211875,275400,487275
2023-10-31,125002,217744,324864,542608
2023-11-30,125002,237071,271386,508457
2023-12-31,125002,259386,301832,561218
2024-01-31,125002,224321,274281,498602
2024-02-29,125002,235513,304024,539537
2024-03-31,125002,231270,315655,546925
2024-04-30,125002,207627,298278,505905
2024-05-31,125002,205657,312192,517849
2023-05-31,187003,767,598,1365
2023-06-30,187003,397488,197008,594496
2023-07-31,187003,328373,167049,495422
2023-08-31,187003,321438,159291,480729
2023-09-30,187003,292455,166117,458572
2023-10-31,187003,335605,188748,524353
2023-11-30,187003,403073,169304,572377
2023-12-31,187003,384797,189679,574476
2024-01-31,187003,293057,102455,395512
2024-02-29,187003,412088,174088,586176
2024-03-31,187003,448506,180320,628826
2024-04-30,187003,405501,150076,555577
2024-05-31,187003,412817,171117,583934
2023-05-31,104001,243,99,342
2023-06-30,104001,99240,25199,124439
2023-07-31,104001,100450,28106,128556
2023-08-31,104001,101578,28406,129984
2023-09-30,104001,93886,25507,119393
2023-10-31,104001,104231,31316,135547
2023-11-30,104001,109668,28112,137780
2023-12-31,104001,115756,28173,143929
2024-01-31,104001,104546,26338,130884
2024-02-29,104001,112829,30938,143767
2024-03-31,104001,115206,30747,145953
2024-04-30,104001,114283,29409,143692
2024-05-31,104001,115845,30830,146675
2023-05-31,111001,22,9,31
2023-06-30,111001,279148,144086,423234
2023-07-31,111001,257874,142037,399911
2023-08-31,111001,263604,145879,409483
2023-09-30,111001,246094,133388,379482
2023-10-31,111001,270806,149785,420591
2023-11-30,111001,288042,146500,434542
2023-12-31,111001,324911,178536,503447
2024-01-31,111001,279066,165867,444933
2024-02-29,111001,270308,146351,416659
2024-03-31,111001,270798,150908,421706
2024-04-30,111001,288238,129209,417447
2024-05-31,111001,319022,136985,456007
2023-05-31,115001,35,23,58
2023-06-30,115001,905399,290579,1195978
2023-07-31,115001,884092,294290,1178382
2023-08-31,115001,917189,299343,1216532
2023-09-30,115001,856418,259111,1115529
2023-10-31,115001,968577,285804,1254381
2023-11-30,115001,932769,259602,1192371
2023-12-31,115001,975199,297159,1272358
2024-01-31,115001,882282,279784,1162066
2024-02-29,115001,883359,287945,1171304
2024-03-31,115001,887534,305686,1193220
2024-04-30,115001,858948,264830,1123778
2024-05-31,115001,905916,279372,1185288
2023-05-31,312025,1,0,1
2023-06-30,312025,82121,22626,104747
2023-07-31,312025,76480,25340,101820
2023-08-31,312025,82463,21285,103748
2023-09-30,312025,73465,26019,99484
2023-10-31,312025,83455,34418,117873
2023-11-30,312025,91001,17475,108476
2023-12-31,312025,90918,25009,115927
2024-01-31,312025,86336,27263,113599
2024-02-29,312025,90976,31709,122685
2024-03-31,312025,86073,30940,117013
2024-04-30,312025,82663,30027,112690
2024-05-31,312025,81938,33171,115109
2023-05-31,185001,29,28,57
2023-06-30,185001,249712,185655,435367
2023-07-31,185001,181133,155960,337093
2023-08-31,185001,184181,149947,334128
2023-09-30,185001,167197,156890,324087
2023-10-31,185001,198343,193130,391473
2023-11-30,185001,252371,177651,430022
2023-12-31,185001,237007,199216,436223
2024-01-31,185001,155331,99183,254514
2024-02-29,185001,234149,173220,407369
2024-03-31,185001,254036,185967,440003
2024-04-30,185001,248054,168312,416366
2024-05-31,185001,250352,196456,446808
2023-05-31,312017,2,2,4
2023-06-30,312017,232484,44940,277424
2023-07-31,312017,210647,43399,254046
2023-08-31,312017,227634,43652,271286
2023-09-30,312017,203924,44434,248358
2023-10-31,312017,237512,59273,296785
2023-11-30,312017,245453,54970,300423
2023-12-31,312017,247733,59960,307693
2024-01-31,312017,218783,49077,267860
2024-02-29,312017,217172,47899,265071
2024-03-31,312017,233263,48802,282065
2024-04-30,312017,215485,46153,261638
2024-05-31,312017,217194,46841,264035
2023-05-31,312019,686,278,964
2023-06-30,312019,275383,106467,381850
2023-07-31,312019,243249,110469,353718
2023-08-31,312019,244185,113916,358101
2023-09-30,312019,238292,107476,345768
2023-10-31,312019,258435,136829,395264
2023-11-30,312019,279830,123273,403103
2023-12-31,312019,280574,126503,407077
2024-01-31,312019,249627,108064,357691
2024-02-29,312019,274053,108628,382681
2024-03-31,312019,300737,114134,414871
2024-04-30,312019,277405,108905,386310
2024-05-31,312019,272698,116978,389676
2023-05-31,239700,113,40,153
2023-06-30,239700,441724,165124,606848
2023-07-31,239700,457447,137329,594776
2023-08-31,239700,507694,151826,659520
2023-09-30,239700,429324,130774,560098
2023-10-31,239700,488059,144376,632435
2023-11-30,239700,461727,140355,602082
2023-12-31,239700,554356,157970,712326
2024-01-31,239700,522816,152723,675539
2024-02-29,239700,441880,147612,589492
2024-03-31,239700,462902,158975,621877
2024-04-30,239700,492647,139702,632349
2024-05-31,239700,552115,146992,699107
2023-05-31,164001,13,3,16
2023-06-30,164001,364172,141941,506113
2023-07-31,164001,328704,142293,470997
2023-08-31,164001,331914,142910,474824
2023-09-30,164001,302627,128573,431200
2023-10-31,164001,304618,156847,461465
2023-11-30,164001,372898,136504,509402
2023-12-31,164001,371066,158805,529871
2024-01-31,164001,330465,146137,476602
2024-02-29,164001,346643,155400,502043
2024-03-31,164001,379179,164853,544032
2024-04-30,164001,365416,147988,513404
2024-05-31,164001,362510,155981,518491
2023-05-31,336016,92,9,101
2023-06-30,336016,152348,28240,180588
2023-07-31,336016,163187,30176,193363
2023-08-31,336016,176563,31343,207906
2023-09-30,336016,154498,27468,181966
2023-10-31,336016,171065,33411,204476
2023-11-30,336016,195430,28945,224375
2023-12-31,336016,197971,33702,231673
2024-01-31,336016,189775,32079,221854
2024-02-29,336016,189511,34419,223930
2024-03-31,336016,202052,37069,239121
2024-04-30,336016,191539,33577,225116
2024-05-31,336016,203150,36755,239905
2023-05-31,320073,1443,374,1817
2023-06-30,320073,51440,15172,66612
2023-07-31,320073,43228,13859,57087
2023-08-31,320073,39497,14022,53519
2023-09-30,320073,32903,12139,45042
2023-10-31,320073,42756,16678,59434
2023-11-30,320073,49348,15007,64355
2023-12-31,320073,50159,15409,65568
2024-01-31,320073,41790,13760,55550
2024-02-29,320073,49612,14345,63957
2024-03-31,320073,47581,14013,61594
2024-04-30,320073,49674,12747,62421
2024-05-31,320073,46048,13980,60028
2023-05-31,312061,22,11,33
2023-06-30,312061,29979,23637,53616
2023-07-31,312061,27085,23840,50925
2023-08-31,312061,29634,39517,69151
2023-09-30,312061,25862,36591,62453
2023-10-31,312061,28749,47546,76295
2023-11-30,312061,32397,18501,50898
2023-12-31,312061,32808,33760,66568
2024-01-31,312061,29544,38877,68421
2024-02-29,312061,32162,47327,79489
2024-03-31,312061,32774,44243,77017
2024-04-30,312061,30938,44665,75603
2024-05-31,312061,30322,48937,79259
2023-05-31,312062,38,18,56
2023-06-30,312062,21125,13311,34436
2023-07-31,312062,20397,10096,30493
2023-08-31,312062,20427,11693,32120
2023-09-30,312062,17734,11381,29115
2023-10-31,312062,19331,15090,34421
2023-11-30,312062,21597,11149,32746
2023-12-31,312062,21169,13124,34293
2024-01-31,312062,18424,12756,31180
2024-02-29,312062,20781,13443,34224
2024-03-31,312062,19549,12563,32112
2024-04-30,312062,18258,12447,30705
2024-05-31,312062,18095,12942,31037
2023-05-31,312063,5,1,6
2023-06-30,312063,3360,505,3865
2023-07-31,312063,3678,492,4170
2023-08-31,312063,3629,574,4203
2023-09-30,312063,2841,497,3338
2023-10-31,312063,3124,693,3817
2023-11-30,312063,3422,546,3968
2023-12-31,312063,3452,576,4028
2024-01-31,312063,3111,474,3585
2024-02-29,312063,3715,525,4240
2024-03-31,312063,3417,536,3953
2024-04-30,312063,3113,608,3721
2024-05-31,312063,2828,596,3424
